k,N,i,err logdet,err linsolve,niter,err trace noise,err trace l
20,1,3,0.0001931665430149,7.561101542550095e-14,18,0.0376099400366494,0.5380791107710945
20,1,4,0.0025383578261366,7.561101542550095e-14,18,0.0505765520719018,0.1221500416068559
20,1,5,0.0029692914741534,7.561101542550095e-14,18,0.0451893992642682,0.1704351521884981
20,1,6,0.0043984435426922,7.561101542550095e-14,18,0.0292318417953947,0.6446273180950683
20,1,7,0.0001186901095665,7.561101542550095e-14,18,0.0783363747799804,0.1610249062935229
20,1,8,0.0001342183496327,7.561101542550095e-14,18,0.0476406019674024,0.1547357432411478
20,1,9,0.0023251416785781,7.561101542550095e-14,18,0.0751381354840854,0.4610625313161881
20,1,10,0.0026178230313277,7.561101542550095e-14,18,0.0094423255987417,0.3975941534533224
20,1,11,0.0005111958717901,7.561101542550095e-14,18,0.0774187648861392,0.3664479615530636
20,1,12,0.00043277744832,7.561101542550095e-14,18,0.0177854568913158,1.2350374119810577
20,1,13,0.0003773552157594,7.561101542550095e-14,18,0.0114610597376124,0.3736290963584308
20,1,14,0.0024004500257378,7.561101542550095e-14,18,0.002729380265485,0.1607406758405413
20,1,15,0.0012356260519469,7.561101542550095e-14,18,0.0482570377324301,0.2972144469032133
20,1,16,0.008124587542206,7.561101542550095e-14,18,0.0230230779688814,0.0273033202758886
20,1,17,0.0014665065654367,7.561101542550095e-14,18,0.0422219785932177,0.0870164846938313
20,1,18,0.000516369930232,7.561101542550095e-14,18,0.0245004498725416,0.6499768827247102
20,1,19,0.005505671982303,7.561101542550095e-14,18,0.0587736918386038,0.4796309699220467
20,1,20,0.00460224662306,7.561101542550095e-14,18,0.001895248221661,0.0717581249540348
20,1,21,0.0007717062452918,7.561101542550095e-14,18,0.0585929428997959,0.1663669815948897
20,1,22,0.0022617536355942,7.561101542550095e-14,18,0.0008936622127801,0.0795624862944292
20,1,23,0.0013471306548018,7.561101542550095e-14,18,0.011383144463111,0.2556363939625952
20,1,24,0.0035138364272724,7.561101542550095e-14,18,0.0226908750796379,0.0042720572744405
20,1,25,0.0012510922643581,7.561101542550095e-14,18,0.0214408322923718,0.1500527084386096
20,1,26,0.0008895645535622,7.561101542550095e-14,18,0.0139569903557419,0.0244901555231703
20,1,27,6.376363514513281e-05,7.561101542550095e-14,18,0.0597067138068647,0.2107256013836148
20,1,28,0.0045293421175272,7.561101542550095e-14,18,0.0604046392567322,0.1858001482107029
20,1,29,0.0023945709125575,7.561101542550095e-14,18,0.0850141673503126,0.1939619017302284
20,1,30,0.0023126747042183,7.561101542550095e-14,18,0.0185143218424961,0.0779180501623104
20,1,31,0.0012895230159609,7.561101542550095e-14,18,0.0025811212510056,0.1913921221258434
20,1,32,4.943620607155855e-05,7.561101542550095e-14,18,0.0528805247224122,0.4350393211171802
20,1,33,0.0012247952064868,7.561101542550095e-14,18,0.0029981433711362,0.6228643481347742
20,1,34,0.0058992028856924,7.561101542550095e-14,18,0.0066234745629919,0.5987401766624834
20,1,35,0.002710226475968,7.561101542550095e-14,18,0.0260953422120551,0.1276920927817383
20,1,36,0.0047405007954171,7.561101542550095e-14,18,0.009850342561885,0.4939516163797922
20,1,37,0.0025968739808281,7.561101542550095e-14,18,0.0378633610562519,0.1765519504457287
20,1,38,0.0003259782542245,7.561101542550095e-14,18,0.0033181869671746,0.0437280754678934
20,1,39,0.0015741326417677,7.561101542550095e-14,18,0.0463210149594164,0.0455044705973615
20,1,40,0.002330663351428,7.561101542550095e-14,18,0.0042694519316955,0.0797059706139123
20,1,41,0.0001899518065256,7.561101542550095e-14,18,0.019855723707005,0.1283119415196095
20,1,42,0.0009864220419695,7.561101542550095e-14,18,0.061869869074911,0.2842035347679742
20,1,43,0.002551251333707,7.561101542550095e-14,18,0.0111241664418342,0.5861407702536251
20,1,44,0.0034044090987097,7.561101542550095e-14,18,0.0991679043372824,0.3695397451439441
20,1,45,0.0022543480205602,7.561101542550095e-14,18,0.0082733641931382,0.2128906636272335
20,1,46,0.0017668834086987,7.561101542550095e-14,18,0.0288870709943026,0.3340495109894624
20,1,47,0.0018270900863149,7.561101542550095e-14,18,0.0632240912569031,0.3058830032524787
20,1,48,0.0007420538923822,7.561101542550095e-14,18,0.0195161397792421,0.2217343535647954
20,1,49,0.000985210141274,7.561101542550095e-14,18,0.0684676780345877,0.0374538434560595
20,1,50,0.0009745123710215,7.561101542550095e-14,18,0.0046447029227727,0.0595489339510066
20,1,51,0.0076945668497826,7.561101542550095e-14,18,0.047650994146062,0.3390328403655817
20,1,52,0.0036821705287192,7.561101542550095e-14,18,0.0151268766906104,0.4535026640592812
20,1,53,0.0002557644127381,7.561101542550095e-14,18,0.0108720344203338,0.3513638582817839
20,1,54,0.0002877267568167,7.561101542550095e-14,18,0.0496019493892614,0.4879843765133825
20,1,55,0.0035586701609822,7.561101542550095e-14,18,0.0021283609309052,0.0963275718151079
20,1,56,0.0026104562135356,7.561101542550095e-14,18,0.0093471998178323,0.2622270239605437
20,1,57,0.0021697263056511,7.561101542550095e-14,18,0.0672087834952596,0.025708043296615
20,1,58,0.0016702956137549,7.561101542550095e-14,18,0.07056455039075,0.0133849254259968
20,1,59,0.0016676197380965,7.561101542550095e-14,18,0.0055618681229948,0.063112342229721
20,1,60,0.0010065911328063,7.561101542550095e-14,18,0.0164864440144192,0.1006486909475808
20,1,61,0.0018767349468553,7.561101542550095e-14,18,0.0173788195498846,0.310514508286339
20,1,62,0.000246612124322,7.561101542550095e-14,18,0.0395601819991112,0.1513411125813124
20,1,63,0.0020202473952622,7.561101542550095e-14,18,0.0209165508699534,0.2439576797811907
20,1,64,0.0006431169002972,7.561101542550095e-14,18,0.0421179839107012,0.3916958239144744
20,1,65,0.0023549359021664,7.561101542550095e-14,18,0.0859459507285935,0.4277452738545368
20,1,66,0.0004634070121073,7.561101542550095e-14,18,0.0615059139238477,0.0147222533978579
20,1,67,0.0001264000260405,7.561101542550095e-14,18,0.0127829344379706,0.0371746744680456
20,1,68,0.0029977164443464,7.561101542550095e-14,18,0.0083356809483813,0.6839714802565452
20,1,69,0.0019366169287623,7.561101542550095e-14,18,0.0123721164764677,0.2408491330811324
20,1,70,0.0042720996498123,7.561101542550095e-14,18,0.0265197727648685,0.608151217566037
20,1,71,0.0005945332494181,7.561101542550095e-14,18,0.0515086175382607,0.0429333628643439
20,1,72,0.0002714370614305,7.561101542550095e-14,18,0.0089616028718679,0.2164281860512241
20,1,73,0.0025170775228161,7.561101542550095e-14,18,0.0572455000738342,0.1403076956842216
20,1,74,0.0024441614861996,7.561101542550095e-14,18,0.0106139301265182,0.4625962612957556
20,1,75,0.002427082776487,7.561101542550095e-14,18,0.0267708902857848,0.1851367786380052
20,1,76,0.0007322765168428,7.561101542550095e-14,18,0.0113781042527604,0.2237277118729748
20,1,77,0.0004163000458859,7.561101542550095e-14,18,0.0357087655346973,0.0766690454516197
20,1,78,3.8743007388930815e-05,7.561101542550095e-14,18,0.0839934360862504,0.1057674021697912
20,1,79,0.0008959009478831,7.561101542550095e-14,18,0.0017051987501436,0.4063378299045819
20,1,80,0.0018862262900726,7.561101542550095e-14,18,0.0017479040486239,0.5220456235716949
20,1,81,0.0014520496097816,7.561101542550095e-14,18,0.021022957354087,0.2729118697027531
20,1,82,0.0004893793004203,7.561101542550095e-14,18,0.0094317768933006,0.081986355063934
20,1,83,0.0011922959114606,7.561101542550095e-14,18,0.0091964750966876,0.7500887493839293
20,1,84,0.0031632631052421,7.561101542550095e-14,18,0.0151224675332757,0.2869042531192023
20,1,85,0.0026574601447553,7.561101542550095e-14,18,0.0270133207441842,0.1544466629853807
20,1,86,0.0005610841557859,7.561101542550095e-14,18,0.0905673106971022,0.0065967844645847
20,1,87,0.0019767205438194,7.561101542550095e-14,18,0.0027222534341282,0.3186884990750163
20,1,88,0.0004187914919928,7.561101542550095e-14,18,0.0191948583723839,0.4649128304100556
20,1,89,0.0018298837730995,7.561101542550095e-14,18,0.0508726006166037,0.0490094724573962
20,1,90,0.0021488712465425,7.561101542550095e-14,18,0.0330034433909345,0.3305425430338196
20,1,91,0.0027387758255539,7.561101542550095e-14,18,0.0083794426211197,0.849179951490517
20,1,92,0.0028794663889183,7.561101542550095e-14,18,0.0274188853797211,0.2251713849322066
20,1,93,0.0003753986782077,7.561101542550095e-14,18,0.0187171179238771,0.3255021018767892
20,1,94,0.0032364860220889,7.561101542550095e-14,18,0.0090168321439745,0.7999732911292244
20,1,95,8.572184844752386e-05,7.561101542550095e-14,18,0.0647365144828482,0.3642340175984841
20,1,96,0.0016716836474602,7.561101542550095e-14,18,0.0323214426410747,0.1726111910243593
20,1,97,0.0081413607332991,7.561101542550095e-14,18,0.0158167314585803,0.0167992512687179
20,1,98,0.0081862416846329,7.561101542550095e-14,18,0.0071677638991135,0.4380535474382255
20,1,99,0.0004841904117464,7.561101542550095e-14,18,0.0253927022043518,0.2347499368126684
20,10,0,0.0018614523156054,7.760175916189484e-14,18,0.0060526533374561,0.0318299921908273
20,10,1,0.0016855116455081,7.760175916189484e-14,18,0.0100990184291332,0.0477321024374369
20,10,2,0.000779902462648,7.760175916189484e-14,18,0.0368934776593872,0.0073070934861845
20,10,3,0.0009907304067037,7.760175916189484e-14,18,0.0098184241350168,0.0813683912820819
20,10,4,0.0005190025155926,7.760175916189484e-14,18,0.0057240667571461,0.1243054988707591
20,10,5,0.0007087542780341,7.760175916189484e-14,18,0.0261521109213137,0.0231030866159119
20,10,6,3.725829021342081e-05,7.760175916189484e-14,18,0.0018013191428692,0.0317430411612084
20,10,7,0.0019677011565421,7.760175916189484e-14,18,0.0040891980976418,0.1174942000474287
20,10,8,0.000562862449143,7.760175916189484e-14,18,0.019862377307616,0.0105400192728532
20,10,9,0.0011058744402978,7.760175916189484e-14,18,0.0167612473850298,0.0693173136926448
20,10,10,0.0012711371453922,7.760175916189484e-14,18,0.0077095578900671,0.1158950607095827
20,10,11,0.0020795476299008,7.760175916189484e-14,18,0.0211184111642807,0.0184361633272011
20,10,12,0.0005643207341335,7.760175916189484e-14,18,0.0093822726678229,0.2954516430845724
20,10,13,0.0010256775222257,7.760175916189484e-14,18,0.0151187369360348,0.1503006388863048
20,10,14,0.0010511156611265,7.760175916189484e-14,18,0.0101572374216768,0.009503740591816
20,10,15,3.27395086850328e-05,7.760175916189484e-14,18,0.0099807806290149,0.1321638832636874
20,10,16,0.0013646884910545,7.760175916189484e-14,18,0.0151736248297894,0.019849414524879
20,10,17,0.0007460007815406,7.760175916189484e-14,18,0.0065527361715424,0.0866916362779391
20,10,18,0.0008705238890457,7.760175916189484e-14,18,0.0499337723122324,0.0953732813960804
20,10,19,0.000252290397309,7.760175916189484e-14,18,0.0274104037415012,0.0555970871301728
20,10,20,0.0013717872540907,7.760175916189484e-14,18,0.0072160153762596,0.0352057132614053
20,10,21,0.0002542740325624,7.760175916189484e-14,18,0.0216144773749117,0.1080356709145723
20,10,22,0.0001678921464166,7.760175916189484e-14,18,0.0069794254811318,0.030673251383067
20,10,23,0.0006213857487296,7.760175916189484e-14,18,0.0174078623283532,0.05459787061873
20,10,24,0.0016926016424056,7.760175916189484e-14,18,0.0121045103560286,0.1558546850671539
20,10,25,0.0011302528805349,7.760175916189484e-14,18,0.009135203012415,0.0977430111539187
20,10,26,0.0001954707607445,7.760175916189484e-14,18,0.0017811234089173,0.0879578028387305
20,10,27,0.0009743047738676,7.760175916189484e-14,18,0.0058203597803645,0.0200323721059823
20,10,28,0.0001027752226346,7.760175916189484e-14,18,0.0140725321090455,0.1555558314091693
20,10,29,0.0010576499024496,7.760175916189484e-14,18,0.0161377466398092,0.1607682061841663
20,10,30,0.0003172279718878,7.760175916189484e-14,18,0.0125084122584055,0.1470006472119692
20,10,31,0.0003809346691698,7.760175916189484e-14,18,0.0081182404606885,0.0529207590249441
20,10,32,0.0010310222192499,7.760175916189484e-14,18,0.0087586911812923,0.0103129746295714
20,10,33,0.000195712128298,7.760175916189484e-14,18,0.005242991500594,0.115709781208287
20,10,34,0.0024642318261183,7.760175916189484e-14,18,0.0150937372642221,0.0512997460144067
20,10,35,0.0023574511073154,7.760175916189484e-14,18,0.0159897329130724,0.0298803202127326
20,10,36,0.0006716392922503,7.760175916189484e-14,18,0.0026927687587351,0.109546668667814
20,10,37,0.0015297361466519,7.760175916189484e-14,18,0.01369218790176,0.0367125207318379
20,10,38,0.0005586211343828,7.760175916189484e-14,18,0.0384682506414719,0.0420798940391945
20,10,39,0.0006595064381253,7.760175916189484e-14,18,0.0190922139558257,0.0306116828232195
20,10,40,0.0012304386346701,7.760175916189484e-14,18,0.0152640971614081,0.1324025270101031
20,10,41,0.0004830996649021,7.760175916189484e-14,18,0.0016688546003814,0.0269146036260378
20,10,42,0.0014378881560219,7.760175916189484e-14,18,0.0159932943348559,0.0683413838184075
20,10,43,0.0009981078550035,7.760175916189484e-14,18,0.0054230377610833,0.119353336720518
20,10,44,0.0024358119286809,7.760175916189484e-14,18,0.0036384337469193,0.2896094119682442
20,10,45,0.001129146980251,7.760175916189484e-14,18,0.0024082840871418,0.0783945774707101
20,10,46,0.0002857485789455,7.760175916189484e-14,18,0.0147127198788155,0.1249649529087454
20,10,47,0.0004744787552196,7.760175916189484e-14,18,0.0069866080284573,0.0258740180264423
20,10,48,0.0003672826950417,7.760175916189484e-14,18,0.0217905150568092,0.0459030751150051
20,10,49,0.0002812598066711,7.760175916189484e-14,18,0.002100459458312,0.0636078563378403
20,10,50,0.0012472277884915,7.760175916189484e-14,18,0.0135361956815186,0.1112722122493795
20,10,51,0.000671383470216,7.760175916189484e-14,18,0.003364710591037,0.1333159578352414
20,10,52,0.0004641623410666,7.760175916189484e-14,18,0.0251131629537811,0.1457746649082578
20,10,53,0.0002451869786531,7.760175916189484e-14,18,0.0236684157034876,0.0039273163636873
20,10,54,0.0010312812834723,7.760175916189484e-14,18,0.0155165102876492,0.1323345447594
20,10,55,0.0002085245398003,7.760175916189484e-14,18,0.0169457934065362,0.0166597396441296
20,10,56,0.0016290293764282,7.760175916189484e-14,18,0.0158018324951212,0.0854951645350267
20,10,57,0.0035438121915047,7.760175916189484e-14,18,0.0034278456911276,0.0548544544027802
20,10,58,0.0005563164766323,7.760175916189484e-14,18,0.0141761842954144,0.003196791238808
20,10,59,0.000174445862738,7.760175916189484e-14,18,0.0132862589610056,0.0181404900300026
20,10,60,0.000526681462764,7.760175916189484e-14,18,0.028757295025709,0.1234337699423779
20,10,61,2.366141127820576e-05,7.760175916189484e-14,18,0.009303518881679,0.07444818596739
20,10,62,7.431434424876696e-05,7.760175916189484e-14,18,0.0061200580395407,0.0246011229299528
20,10,63,0.0011325748751006,7.760175916189484e-14,18,0.0171167350175356,0.0345785718192301
20,10,64,0.0034968643439382,7.760175916189484e-14,18,0.0104838965477732,0.0425939767337325
20,10,65,0.0008485843518676,7.760175916189484e-14,18,0.0073757144722449,0.1305650167562925
20,10,66,0.0008789609202598,7.760175916189484e-14,18,0.0117559239267658,0.1349250512357289
20,10,67,0.0009342592838416,7.760175916189484e-14,18,0.0011550907838337,0.0033700991143673
20,10,68,1.4691005050661126e-05,7.760175916189484e-14,18,0.0398247027950406,0.0551781892218865
20,10,69,0.002875355216434,7.760175916189484e-14,18,0.016354262055691,0.2869829864118029
20,10,70,0.0001819025243798,7.760175916189484e-14,18,0.0101785329757245,0.0926223372777237
20,10,71,0.0006765591602472,7.760175916189484e-14,18,0.0116258313379282,0.2547033545660568
20,10,72,0.0016793084579909,7.760175916189484e-14,18,0.0222369661297297,0.0381059070323236
20,10,73,0.0004121127651301,7.760175916189484e-14,18,0.0213324333782516,0.0668113748548776
20,10,74,0.0014795379139498,7.760175916189484e-14,18,0.000749384156475,0.0926581193061955
20,10,75,0.0002686648650063,7.760175916189484e-14,18,0.0211945476899828,0.0664340017422678
20,10,76,0.0014964502525342,7.760175916189484e-14,18,0.0079327044806928,0.0798825846794484
20,10,77,0.00135169083099,7.760175916189484e-14,18,0.0052586572845454,0.0034369520630228
20,10,78,0.0008220163619169,7.760175916189484e-14,18,0.0265842929378668,0.0320039464566604
20,10,79,0.0003769815288616,7.760175916189484e-14,18,0.0036424001601481,0.0860761004610936
20,10,80,0.0004321613148582,7.760175916189484e-14,18,0.0085243642109748,0.1876681165939192
20,10,81,0.000155698017663,7.760175916189484e-14,18,0.0021300498602974,0.0713951463075529
20,10,82,0.001271034654736,7.760175916189484e-14,18,0.0026017394241868,0.0554782492869937
20,10,83,0.0013613839557752,7.760175916189484e-14,18,0.029366489422073,0.0375668718607298
20,10,84,0.0008274217075378,7.760175916189484e-14,18,0.0077707446657753,0.0130744879647533
20,10,85,0.0010947426006159,7.760175916189484e-14,18,0.0036648864190846,0.0168009652684721
20,10,86,0.0008345097611013,7.760175916189484e-14,18,0.0094144631736948,0.0239145094727765
20,10,87,2.396664040257853e-05,7.760175916189484e-14,18,0.0128585175219109,0.0082454224771072
20,10,88,0.0017637017501193,7.760175916189484e-14,18,0.0151690935719811,0.2442074080946129
20,10,89,0.0004909028554535,7.760175916189484e-14,18,0.004176308447724,0.1766322474441156
20,10,90,0.001549036443556,7.760175916189484e-14,18,0.0243345642888608,0.0124432923456167
20,10,91,0.0009015445690193,7.760175916189484e-14,18,0.0174215153115993,0.0852800432944281
20,10,92,0.0001932856023349,7.760175916189484e-14,18,0.0239467166813973,0.0454189184520853
20,10,93,0.0018328736933877,7.760175916189484e-14,18,0.0038524324867514,0.0266368200144729
20,10,94,5.468232310523807e-05,7.760175916189484e-14,18,0.0026317337717637,0.0050204481736958
20,10,95,8.507597737859724e-06,7.760175916189484e-14,18,0.0071127163085815,0.1964613395101515
20,10,96,0.0003886828211844,7.760175916189484e-14,18,0.0187281841896198,0.0238268243081718
20,10,97,0.0001582017146921,7.760175916189484e-14,18,0.022330932604805,0.0497503731972828
20,10,98,3.2195144650714515e-05,7.760175916189484e-14,18,0.0226222022529803,0.0235613581046401
20,10,99,0.0018893320027936,7.760175916189484e-14,18,0.0037438708091855,0.0356651606755163
20,100,0,0.000586855576829,7.71353919374597e-14,18,0.0022916878789719,0.0155858034675841
20,100,1,0.0003933801474488,7.71353919374597e-14,18,0.0002943543855837,0.005864715494378
20,100,2,0.0001131853674255,7.71353919374597e-14,18,0.0030184511600554,0.0017846804152915
20,100,3,0.0005627493214915,7.71353919374597e-14,18,0.0006767877053237,0.0209893176164228
20,100,4,0.0008067182289969,7.71353919374597e-14,18,0.0020290804070071,0.0691825528169038
20,100,5,0.0007515791574753,7.71353919374597e-14,18,0.002524373880749,0.0025575978207638
20,100,6,0.0001957505455901,7.71353919374597e-14,18,0.0030316046711052,0.0014855795543672
20,100,7,0.0005471864441479,7.71353919374597e-14,18,0.0015746833729394,0.0182168683689473
20,100,8,0.000843251775267,7.71353919374597e-14,18,0.0019571334805336,0.0225506839398957
20,100,9,0.0004507910504527,7.71353919374597e-14,18,0.0009570543542497,0.0102823951986384
20,100,10,0.0001400236319527,7.71353919374597e-14,18,0.0098890740532268,0.0140200078148863
20,100,11,0.0009767991073594,7.71353919374597e-14,18,0.0018595494963413,0.0129759074158926
20,100,12,0.0001361037364604,7.71353919374597e-14,18,0.0017361612234381,0.021517875354586
20,100,13,0.0002975262848838,7.71353919374597e-14,18,0.0006450911542571,0.0142461163365477
20,100,14,0.0006950990214077,7.71353919374597e-14,18,0.001046403044809,0.0300453731288843
20,100,15,0.000510621933099,7.71353919374597e-14,18,0.0051023674762331,0.0087362513176229
20,100,16,0.0008856422211644,7.71353919374597e-14,18,0.0052603891923071,0.0250434902452943
20,100,17,0.0008201300823434,7.71353919374597e-14,18,0.0020418778234026,0.0014336946756272
20,100,18,0.0008614457845171,7.71353919374597e-14,18,0.0054360292987339,0.039572338049563
20,100,19,0.0006502371354688,7.71353919374597e-14,18,0.0029250800472894,0.0279116711263433
20,100,20,0.0003735086259653,7.71353919374597e-14,18,0.0048601057080154,0.0428984871991738
20,100,21,0.000123421568098,7.71353919374597e-14,18,0.0009489939643304,0.0093155390406789
20,100,22,0.0010385776032734,7.71353919374597e-14,18,0.0067079047245875,0.0250262882340338
20,100,23,0.0004079766950338,7.71353919374597e-14,18,0.0030150545209851,0.0019521953397172
20,100,24,0.0004279549403599,7.71353919374597e-14,18,0.0090795777976067,0.027473920663299
20,100,25,0.0007452738762004,7.71353919374597e-14,18,0.0007260459030796,0.0172038180548428
20,100,26,6.270223620964167e-05,7.71353919374597e-14,18,0.0036924067707903,0.0210826691374893
20,100,27,0.0009056532140955,7.71353919374597e-14,18,0.0022982789175822,0.0497950967400007
20,100,28,0.0008066877646141,7.71353919374597e-14,18,0.0001215431248366,0.0603230943912862
20,100,29,0.0005274458227709,7.71353919374597e-14,18,0.0090991204612448,0.0285043099448547
20,100,30,0.0003476666976535,7.71353919374597e-14,18,0.0104205536348659,0.0113737609098367
20,100,31,0.0009118578533284,7.71353919374597e-14,18,0.0039073410660415,0.0258493522787815
20,100,32,0.0004641598475333,7.71353919374597e-14,18,0.0012076264670768,0.0041931868742048
20,100,33,9.749902595875883e-05,7.71353919374597e-14,18,0.0042288068553774,0.0078793742656346
20,100,34,0.0001828224966222,7.71353919374597e-14,18,0.0001281885780123,0.0525807942515842
20,100,35,0.0002384166041607,7.71353919374597e-14,18,0.0002272018586011,0.0304652259863543
20,100,36,0.0001386865593352,7.71353919374597e-14,18,0.0036510615406302,0.0194932273088863
20,100,37,0.0002104230315262,7.71353919374597e-14,18,0.0014017110128138,0.0252965842766975
20,100,38,6.07851055618766e-05,7.71353919374597e-14,18,0.0002506420859073,0.0048466466839039
20,100,39,0.0001367972702441,7.71353919374597e-14,18,0.0001495851204733,0.0075016405130013
20,100,40,0.0005396668255294,7.71353919374597e-14,18,0.0017725386168561,0.0047657385225722
20,100,41,4.122953767077231e-05,7.71353919374597e-14,18,0.004301565933191,0.0119716452956709
20,100,42,0.0005922591946564,7.71353919374597e-14,18,0.0035744669134701,0.0011288918061583
20,100,43,0.0001775616680113,7.71353919374597e-14,18,0.0048546795378248,0.0357884797830639
20,100,44,0.0002427398899715,7.71353919374597e-14,18,0.005446759666689,0.0210509382531454
20,100,45,0.0001127363055379,7.71353919374597e-14,18,8.278704803474778e-06,0.0554582766398431
20,100,46,0.0001203637497931,7.71353919374597e-14,18,0.0103827718152931,0.0071450083189971
20,100,47,0.0008506942115539,7.71353919374597e-14,18,0.0041345263703956,0.0071044533281989
20,100,48,0.0002931422772696,7.71353919374597e-14,18,0.0082132018487108,0.0162497488849549
20,100,49,0.0002246460586848,7.71353919374597e-14,18,0.0075498574174181,0.0050046666435747
20,100,50,0.0010444943479728,7.71353919374597e-14,18,0.0057269103933036,0.011396949617889
20,100,51,4.6247992070330446e-05,7.71353919374597e-14,18,0.0084491173337963,0.011929996262384
20,100,52,9.83253995797899e-05,7.71353919374597e-14,18,0.000959833446674,0.0069613210790638
20,100,53,0.0006819615819741,7.71353919374597e-14,18,0.0042351220528501,0.0552860367432365
20,100,54,0.000655040142238,7.71353919374597e-14,18,0.0106273703804595,0.0265627426924823
20,100,55,0.0006777665463476,7.71353919374597e-14,18,0.0044935864088165,0.0014921409976931
20,100,56,0.0002528437698007,7.71353919374597e-14,18,0.0004058338844066,0.0122963630428529
20,100,57,0.0010042082097601,7.71353919374597e-14,18,0.0013072537290429,0.0155876819885693
20,100,58,0.0008463342242476,7.71353919374597e-14,18,0.0004634827319582,0.0061260974629468
20,100,59,0.0003837970168718,7.71353919374597e-14,18,0.0021242804276271,0.0082582880069036
20,100,60,0.0003338684283545,7.71353919374597e-14,18,0.0057144918475828,0.0144299547208474
20,100,61,0.0001319152598744,7.71353919374597e-14,18,0.0037138096485522,0.0190339026995467
20,100,62,0.0002915284905954,7.71353919374597e-14,18,0.005489641861623,0.0331457525541574
20,100,63,0.0004151940902583,7.71353919374597e-14,18,0.0011527504494665,0.0040931209549931
20,100,64,0.0003244040634945,7.71353919374597e-14,18,0.0034612018045448,0.026487081288995
20,100,65,0.0005147712186178,7.71353919374597e-14,18,0.0039563354998229,0.0838742784924154
20,100,66,9.685449510468403e-05,7.71353919374597e-14,18,0.0027509976174488,0.0019274426482499
20,100,67,0.0006305798122254,7.71353919374597e-14,18,0.0007152943974753,0.0312112090019668
20,100,68,0.0002121689707116,7.71353919374597e-14,18,0.0046793306624525,0.005462165338508
20,100,69,6.184801235841199e-05,7.71353919374597e-14,18,0.0081015478909595,0.0382896350453547
20,100,70,0.0002787721167683,7.71353919374597e-14,18,0.0054514840249148,0.0332339521571661
20,100,71,0.0001220170172927,7.71353919374597e-14,18,0.004586884776725,0.0156861549549974
20,100,72,0.0001103283602564,7.71353919374597e-14,18,0.0078407948440333,0.0062994360072379
20,100,73,9.598371842645403e-05,7.71353919374597e-14,18,0.0041013354887364,0.0052460655706337
20,100,74,0.0008244271657059,7.71353919374597e-14,18,0.0029788074548628,0.0312210547030472
20,100,75,1.408812008237804e-06,7.71353919374597e-14,18,0.0038523369661581,0.0065925984280927
20,100,76,0.0006518153871691,7.71353919374597e-14,18,0.0091488009275085,0.0345511481721136
20,100,77,0.0011118008842745,7.71353919374597e-14,18,0.0028955504566078,0.0356617455363391
20,100,78,0.0005411312887197,7.71353919374597e-14,18,0.003327063216778,0.0029698123222063
20,100,79,0.0001122606419362,7.71353919374597e-14,18,0.0060157192638124,0.0249031423232561
20,100,80,0.0005463592463404,7.71353919374597e-14,18,0.0006250626637334,0.0088268923105061
20,100,81,0.0010536835852872,7.71353919374597e-14,18,0.0013760640448679,0.0014150324687096
20,100,82,0.0007223450683137,7.71353919374597e-14,18,0.0003245099729425,0.0289345192378772
20,100,83,0.0004926336425462,7.71353919374597e-14,18,0.0007824076093089,0.0002577878413219
20,100,84,0.0005618876280442,7.71353919374597e-14,18,0.0070478152614713,0.0009119936360682
20,100,85,7.607692235981267e-05,7.71353919374597e-14,18,0.0023310139844051,0.0476379616489807
20,100,86,0.0003048054791073,7.71353919374597e-14,18,0.0041410874880737,0.0256567625246527
20,100,87,6.975284335855766e-05,7.71353919374597e-14,18,0.0022293613828009,0.030607495429694
20,100,88,0.0006819690964043,7.71353919374597e-14,18,0.0018044596729064,0.0353305788907422
20,100,89,0.0002219181373145,7.71353919374597e-14,18,0.0028109759394006,0.0402377643258857
20,100,90,0.0003559109693895,7.71353919374597e-14,18,0.0021574628598197,0.0179587856082327
20,100,91,0.0008389831014769,7.71353919374597e-14,18,0.0031371650450851,0.0086569567126365
20,100,92,0.0001148716968922,7.71353919374597e-14,18,0.0022373056423397,0.034426695790922
20,100,93,0.0004572959830465,7.71353919374597e-14,18,0.0046253620004238,0.0114568762437431
20,100,94,0.0014593863542363,7.71353919374597e-14,18,0.0004130441317544,0.0469785657639867
20,100,95,0.0004944571424524,7.71353919374597e-14,18,0.0003891614824014,0.0025212960502409
20,100,96,0.0006273594595256,7.71353919374597e-14,18,0.0084469676553786,0.0039986261067748
20,100,97,0.0007247748197025,7.71353919374597e-14,18,0.001457575373083,0.0286381848387616
20,100,98,0.0002066273084914,7.71353919374597e-14,18,0.0055121436378472,0.0054714111441482
20,100,99,0.0004060370103156,7.71353919374597e-14,18,0.000355499084304,0.0559866423205159
30,1,0,0.0004018260300664,9.415136028745649e-14,10,0.0093568739063937,0.1508510848287689
30,1,1,2.949883365110482e-05,9.415136028745649e-14,10,0.0180409711867391,0.0300979973061218
30,1,2,0.0002829696747848,9.415136028745649e-14,10,0.0110275133629829,0.1434528630966205
30,1,3,0.000314482956904,9.415136028745649e-14,10,0.0002265117805302,0.116350767738794
30,1,4,0.0003528498195704,9.415136028745649e-14,10,0.0111743298873902,0.5381106456871206
30,1,5,0.0003779324012923,9.415136028745649e-14,10,0.0234036593184426,0.0676276958618533
30,1,6,0.0004241086920417,9.415136028745649e-14,10,0.0284045438809765,0.2527741664532018
