,kernel,data,d,r,k,gamma,eig_A11,cond,max_rank,rank,kernel_eigs,kernel_params,pivchol_trace,sigma2,time_kernel,time_pivchol,prod
1340,SE,normal,2,0,201,131.51131626731626,0.002951335378752953,36.59719186839736,300,300,0.6093404187660538,"(0.1,)",108.05895987688375,0.1,0.028291534006712027,8.958088835002854,80.13516052680144
1341,SE,normal,2,0,211,132.53551107692928,0.0025985676249636273,35.57906437607997,300,300,0.5198971344562402,"(0.1,)",89.98296940941526,0.1,0.028291534006712027,8.958088835002854,68.90483242258881
1342,SE,normal,2,0,221,132.5531841754708,0.0022803925219771763,24.71169681123224,300,300,0.4395446629840222,"(0.1,)",73.10833117640334,0.1,0.028291534006712027,8.958088835002854,58.26304466586634
1343,SE,normal,2,0,231,132.5185554532342,0.00198786961000654,22.7804175356175,300,300,0.3791541822545056,"(0.1,)",62.67199502853025,0.1,0.028291534006712027,8.958088835002854,50.244964526419366
1344,SE,normal,2,0,241,126.12345133746942,0.0017143935702301062,17.02259522034157,300,300,0.32880083273142685,"(0.1,)",51.29290200156473,0.1,0.028291534006712027,8.958088835002854,41.469495826721534
1345,SE,normal,2,0,251,129.21153301282789,0.001467070264179338,11.964380779702216,300,300,0.2760217812398538,"(0.1,)",41.71947801756032,0.1,0.028291534006712027,8.958088835002854,35.665197498932926
1346,SE,normal,2,0,261,125.76353636875399,0.0012423175490836572,10.441081743107583,300,300,0.2319446635667127,"(0.1,)",34.12088863389776,0.1,0.028291534006712027,8.958088835002854,29.170181132010683
1347,SE,normal,2,0,271,124.35548415952861,0.001051221244463312,8.790199558323172,300,300,0.18886253835308608,"(0.1,)",27.536820402336055,0.1,0.028291534006712027,8.958088835002854,23.48609239649556
1348,SE,normal,2,0,281,128.6777544691813,0.0008927684807018526,5.963536057073132,300,300,0.15858465585436177,"(0.1,)",22.20836775968602,0.1,0.028291534006712027,8.958088835002854,20.40631740860718
1349,SE,normal,2,0,291,122.91768822773614,0.0007538034747456288,5.6269321301819755,300,300,0.12400784043054139,"(0.1,)",18.414764602559544,0.1,0.028291534006712027,8.958088835002854,15.242757067836138
1350,SE,normal,2,0,299,122.39168526673446,0.0006511459255236457,5.2283356303883775,300,300,0.10637452432792949,"(0.1,)",16.001549033155868,0.1,0.028291534006712027,8.958088835002854,13.019357301942533
1351,SE,normal,2,1,1,1.0,1.0,380.9959648479357,300,300,32.82767327748269,"(0.1,)",979.995125691597,0.1,0.025861858011921868,8.889467549000983,32.82767327748269
1352,SE,normal,2,1,11,11.0,0.09090909090909091,373.12162041329356,300,300,16.782677872281354,"(0.1,)",935.8020989939039,0.1,0.025861858011921868,8.889467549000983,184.6094565950949
1353,SE,normal,2,1,21,20.999999734735113,0.04761904760436594,333.1721556005168,300,300,11.693815619705843,"(0.1,)",889.4506581332025,0.1,0.025861858011921868,8.889467549000983,245.570124911864
1354,SE,normal,2,1,31,30.99987430817478,0.03225805835552702,294.9990444474362,300,300,8.877423627662278,"(0.1,)",832.5583964375605,0.1,0.025861858011921868,8.889467549000983,275.1990166379516
1355,SE,normal,2,1,41,40.99580582497743,0.02438961758949045,293.73819662643893,300,300,7.052110457433988,"(0.1,)",787.5436203213765,0.1,0.025861858011921868,8.889467549000983,289.10695096925656
1356,SE,normal,2,1,51,50.86851659904428,0.01959891175476797,286.51473303330476,300,300,5.599980749991872,"(0.1,)",690.4653426339767,0.1,0.025861858011921868,8.889467549000983,284.86271373528996
1357,SE,normal,2,1,61,60.51874065630017,0.016353799421210544,215.59789870879004,300,300,4.39740706947132,"(0.1,)",625.8546017852966,0.1,0.025861858011921868,8.889467549000983,266.1255379975157
1358,SE,normal,2,1,71,69.77683916908603,0.01400139973678237,196.1110279712864,300,300,3.63785352849324,"(0.1,)",564.7994136173215,0.1,0.025861858011921868,8.889467549000983,253.83792057836493
1359,SE,normal,2,1,81,78.91011956401798,0.012191125404880146,185.33938676333432,300,300,3.023327563520471,"(0.1,)",508.053449335956,0.1,0.025861858011921868,8.889467549000983,238.5711395185915
1360,SE,normal,2,1,91,86.3567101595451,0.01074147895105103,184.3679946862129,300,300,2.6150532780556803,"(0.1,)",472.8916056158733,0.1,0.025861858011921868,8.889467549000983,225.82739798482268
1361,SE,normal,2,1,101,92.74284271767348,0.009515419361546006,127.56747031601812,300,300,2.184145818276372,"(0.1,)",401.46930723954983,0.1,0.025861858011921868,8.889467549000983,202.5638920968698
1362,SE,normal,2,1,111,98.51598823234022,0.008464915988169102,113.83932682572825,300,300,1.903575775034658,"(0.1,)",347.6010146247013,0.1,0.025861858011921868,8.889467549000983,187.5326486526823
1363,SE,normal,2,1,121,99.79674562974805,0.0075025756763733836,95.65892582526403,300,300,1.6142352305606655,"(0.1,)",289.1657609514259,0.1,0.025861858011921868,8.889467549000983,161.09542269084042
1364,SE,normal,2,1,131,104.05202282505681,0.00660595003474607,93.98628579099791,300,300,1.360972644357858,"(0.1,)",255.12402091008067,0.1,0.025861858011921868,8.889467549000983,141.61195665500176
1365,SE,normal,2,1,141,109.68045751368552,0.005852869748842419,81.43454469948465,300,300,1.1586771257360748,"(0.1,)",218.27667606398268,0.1,0.025861858011921868,8.889467549000983,127.08423726137482
1366,SE,normal,2,1,151,112.26878304443551,0.005169105267118116,59.63693852650754,300,300,1.03239102406886,"(0.1,)",184.4330622374221,0.1,0.025861858011921868,8.889467549000983,115.90528389820945
1367,SE,normal,2,1,161,114.82890687668267,0.0045579906233077835,44.36255125490016,300,300,0.9859492440257593,"(0.1,)",157.5548619772047,0.1,0.025861858011921868,8.889467549000983,113.21547392736959
1368,SE,normal,2,1,171,113.15995798821834,0.0039749538497166415,42.99092456451207,300,300,0.8780342149143364,"(0.1,)",134.44981476551922,0.1,0.025861858011921868,8.889467549000983,99.35831487192458
1369,SE,normal,2,1,181,113.9284907394189,0.0034568696112284598,40.14954863332557,300,300,0.7758047283130752,"(0.1,)",118.63249991340822,0.1,0.025861858011921868,8.889467549000983,88.38626180521359
1370,SE,normal,2,1,191,120.0785130219604,0.0029944432294703124,25.455141110394617,300,300,0.6622607800130937,"(0.1,)",95.31565993293518,0.1,0.025861858011921868,8.889467549000983,79.52328969673593
1371,SE,normal,2,1,201,126.93037321923025,0.0026013490374307193,22.545170245175843,300,300,0.5600366959948249,"(0.1,)",84.58922056439192,0.1,0.025861858011921868,8.889467549000983,71.08566683908771
1372,SE,normal,2,1,211,119.30442374834566,0.00223838648721785,20.355201323603985,300,300,0.4613787847120766,"(0.1,)",71.7703539007062,0.1,0.025861858011921868,8.889467549000983,55.04453003978633
1373,SE,normal,2,1,221,122.95747313662085,0.0019187515592058748,17.666570987683826,300,300,0.39829734382602505,"(0.1,)",61.33176251159905,0.1,0.025861858011921868,8.889467549000983,48.973634953875916
1374,SE,normal,2,1,231,120.65224177576114,0.0016543059471645265,13.766188574349208,300,300,0.32783471195699443,"(0.1,)",50.897789485290645,0.1,0.025861858011921868,8.889467549000983,39.5539929295223
1375,SE,normal,2,1,241,123.80956520534083,0.001412879740564837,12.50163511513676,300,300,0.2759344389113779,"(0.1,)",43.975358523451014,0.1,0.025861858011921868,8.889467549000983,34.16332290679738
1376,SE,normal,2,1,251,121.80380969556536,0.0011988698161008384,12.168314702792927,300,300,0.22514499583408448,"(0.1,)",36.8621008114053,0.1,0.025861858011921868,8.889467549000983,27.423518226483683
1377,SE,normal,2,1,261,127.64584959947354,0.0010188500532469413,9.920901533857492,300,300,0.1927691310069414,"(0.1,)",30.1907269416589,0.1,0.025861858011921868,8.889467549000983,24.60617950393325
1378,SE,normal,2,1,271,137.75674174623782,0.0008585832530792289,7.624043582121358,300,300,0.15745813231799766,"(0.1,)",25.178623562846735,0.1,0.025861858011921868,8.889467549000983,21.690919269575346
1379,SE,normal,2,1,281,133.82352528724002,0.0007224284462576824,6.899560589637873,300,300,0.1294712870834845,"(0.1,)",21.083865946161445,0.1,0.025861858011921868,8.889467549000983,17.3263040609882
1380,SE,normal,2,1,291,133.35943610999868,0.0006039507007461621,5.588737655270617,300,300,0.10499154505793115,"(0.1,)",17.0313207005873,0.1,0.025861858011921868,8.889467549000983,14.001613245243217
1381,SE,normal,2,1,299,135.15995665903134,0.0005232359518348369,4.590729649516422,300,300,0.08846516354573537,"(0.1,)",14.280344730288675,0.1,0.025861858011921868,8.889467549000983,11.956947670675712
1382,SE,normal,2,2,1,1.0,1.0,410.84261459134774,300,300,33.86951219035909,"(0.1,)",987.3475140741328,0.1,0.004537344997515902,8.973869840003317,33.86951219035909
1383,SE,normal,2,2,11,11.0,0.09090909090909091,339.8472481188262,300,300,17.502937543887832,"(0.1,)",927.3159878104618,0.1,0.004537344997515902,8.973869840003317,192.53231298276614
1384,SE,normal,2,2,21,20.99999966848305,0.04761904756312732,337.3671744681467,300,300,11.89074363391666,"(0.1,)",865.0314072732587,0.1,0.004537344997515902,8.973869840003317,249.70561237026678
1385,SE,normal,2,2,31,30.999661467447883,0.03225802474447673,304.41201402820013,300,300,8.837866363853413,"(0.1,)",771.88030829325,0.1,0.004537344997515902,8.973869840003317,273.97086537400037
1386,SE,normal,2,2,41,40.96638302427953,0.024387508195596246,278.0539182860854,300,300,6.629843273689643,"(0.1,)",732.2136546367683,0.1,0.004537344997515902,8.973869840003317,271.6006989409132
1387,SE,normal,2,2,51,50.84403015213114,0.019589702326084518,260.583018848866,300,300,5.385321082377966,"(0.1,)",662.4054878979989,0.1,0.004537344997515902,8.973869840003317,273.81142749133284
1388,SE,normal,2,2,61,60.38902405619331,0.016341866006511177,253.42945642584274,300,300,4.259094322868384,"(0.1,)",598.788988353268,0.1,0.004537344997515902,8.973869840003317,257.20254952129517
1389,SE,normal,2,2,71,69.54532766591396,0.013970985752566813,250.2688005748217,300,300,3.574567497316136,"(0.1,)",531.4982397942226,0.1,0.004537344997515902,8.973869840003317,248.59446786477668
1390,SE,normal,2,2,81,77.27314757253856,0.012146295944896138,180.50338014857923,300,300,2.963588398553489,"(0.1,)",463.5645681675648,0.1,0.004537344997515902,8.973869840003317,229.00580366568698
1391,SE,normal,2,2,91,85.2302961367122,0.010648419164304545,149.34702841821132,300,300,2.6051321169655335,"(0.1,)",417.6766839438766,0.1,0.004537344997515902,8.973869840003317,222.03618180423237
1392,SE,normal,2,2,101,88.30753229850906,0.009372694814551616,144.34555606653333,300,300,2.2736624541638912,"(0.1,)",367.67256453505723,0.1,0.004537344997515902,8.973869840003317,200.7815206069852
1393,SE,normal,2,2,111,95.43882881402382,0.008221401293310364,103.97301153699884,300,300,1.9286725618708416,"(0.1,)",330.2613160311354,0.1,0.004537344997515902,8.973869840003317,184.070250470696
1394,SE,normal,2,2,121,103.0097665821982,0.007276308691792169,101.41487675103724,300,300,1.718962573537194,"(0.1,)",301.9646915697481,0.1,0.004537344997515902,8.973869840003317,177.06993346360107
1395,SE,normal,2,2,131,102.93782135256588,0.0064127329245262715,97.98484073745485,300,300,1.491922219043802,"(0.1,)",258.69903888732165,0.1,0.004537344997515902,8.973869840003317,153.57522285585455
1396,SE,normal,2,2,141,108.58582536694924,0.0056475069418852305,90.72322294378787,300,300,1.2626882536066857,"(0.1,)",228.3307645732197,0.1,0.004537344997515902,8.973869840003317,137.1100461990337
1397,SE,normal,2,2,151,116.08519421180284,0.0049838993422910835,72.25724742235073,300,300,1.0450267135988422,"(0.1,)",203.20855674552544,0.1,0.004537344997515902,8.973869840003317,121.31212900464367
1398,SE,normal,2,2,161,124.05723492439446,0.004420115628274217,61.47110122811055,300,300,0.9385361097526144,"(0.1,)",175.27723065546718,0.1,0.004537344997515902,8.973869840003317,116.43219465260735
1399,SE,normal,2,2,171,126.08962882849953,0.0039133706070020565,48.24013213638379,300,300,0.8299980099517474,"(0.1,)",144.40208907585193,0.1,0.004537344997515902,8.973869840003317,104.65414100320909
1400,SE,normal,2,2,181,126.08436172471247,0.003458819102577999,45.84506964627603,300,300,0.714857717632094,"(0.1,)",123.33321710005023,0.1,0.004537344997515902,8.973869840003317,90.13237905162731
1401,SE,normal,2,2,191,132.78671564929192,0.0030383129910808416,39.3354222635663,300,300,0.626406513246024,"(0.1,)",102.21657823913242,0.1,0.004537344997515902,8.973869840003317,83.1784635552642
1402,SE,normal,2,2,201,128.48964193070904,0.0026785441895259316,24.153853845074167,300,300,0.5363813544884932,"(0.1,)",87.59133621981348,0.1,0.004537344997515902,8.973869840003317,68.91944817653521
1403,SE,normal,2,2,211,120.77755603055907,0.0023354776931420965,20.384126212392005,300,300,0.4582938585255228,"(0.1,)",74.0050490128412,0.1,0.004537344997515902,8.973869840003317,55.35161217652744
1404,SE,normal,2,2,221,127.09799952948644,0.0020289313234340555,19.534017701152106,300,300,0.3820083352291834,"(0.1,)",65.81737532364096,0.1,0.004537344997515902,8.973869840003317,48.552495211218655
1405,SE,normal,2,2,231,131.15085000587186,0.0017671225295267975,16.62582980030466,300,300,0.31749681259589707,"(0.1,)",55.99200752631276,0.1,0.004537344997515902,8.973869840003317,41.639976846106904
1406,SE,normal,2,2,241,134.24522370041444,0.0015345529072464364,13.897044894545825,300,300,0.27032988689903503,"(0.1,)",47.87081935197367,0.1,0.004537344997515902,8.973869840003317,36.29049613966869
1407,SE,normal,2,2,251,133.39944628782808,0.0013204781069869013,12.138047753699063,300,300,0.22680072219088018,"(0.1,)",40.261506537160635,0.1,0.004537344997515902,8.973869840003317,30.25509075794294
1408,SE,normal,2,2,261,138.55385816877958,0.0011418123398022695,12.01099996973749,300,300,0.20115811362230998,"(0.1,)",33.80936144913811,0.1,0.004537344997515902,8.973869840003317,27.871232744324786
1409,SE,normal,2,2,271,124.28208533946122,0.0009783195632134057,8.976437297842056,300,300,0.17032697810395508,"(0.1,)",26.317077847536737,0.1,0.004537344997515902,8.973869840003317,21.168592028328288
1410,SE,normal,2,2,281,123.51212041652948,0.0008257597248285389,6.739263000873555,300,300,0.14122160742029993,"(0.1,)",21.94627682708097,0.1,0.004537344997515902,8.973869840003317,17.44258018111194
1411,SE,normal,2,2,291,119.08448272207036,0.0006990052002371378,6.640977908332644,300,300,0.11847007337451955,"(0.1,)",19.310069924101082,0.1,0.004537344997515902,8.973869840003317,14.107947405850382
1412,SE,normal,2,2,299,123.6985712410205,0.0006033725700890402,5.513737388190614,300,300,0.1023232336157299,"(0.1,)",16.36896069479409,0.1,0.004537344997515902,8.973869840003317,12.657237803026948
1413,SE,normal,2,3,1,1.0,1.0,398.5124493116179,300,300,36.10896277275447,"(0.1,)",972.8719433938104,0.1,0.004280323002603836,8.864257249006187,36.10896277275447
1414,SE,normal,2,3,11,11.0,0.09090909090909091,397.96509842995346,300,300,16.59913660328176,"(0.1,)",941.452846595865,0.1,0.004280323002603836,8.864257249006187,182.59050263609936
1415,SE,normal,2,3,21,20.99999999139188,0.04761904761890887,391.76868866250237,300,300,11.408997032899451,"(0.1,)",895.6937725169419,0.1,0.004280323002603836,8.864257249006187,239.5889375926785
1416,SE,normal,2,3,31,30.999986427443915,0.032258062781993085,391.13175509863555,300,300,8.241140704668215,"(0.1,)",853.4039586575323,0.1,0.004280323002603836,8.864257249006187,255.47524999137025
1417,SE,normal,2,3,41,40.99177314471753,0.024389691408960586,284.51283249018775,300,300,6.627746818719323,"(0.1,)",769.2642028485537,0.1,0.004280323002603836,8.864257249006187,271.68309405356575
1418,SE,normal,2,3,51,50.90541234906984,0.019599727039389205,282.59972224735367,300,300,5.288925105843097,"(0.1,)",699.8991443688581,0.1,0.004280323002603836,8.864257249006187,269.2349133962907
1419,SE,normal,2,3,61,60.79206727674075,0.016370508842597137,208.31884799068422,300,300,4.271500729652252,"(0.1,)",639.8814007339295,0.1,0.004280323002603836,8.864257249006187,259.6733597296669
1420,SE,normal,2,3,71,70.13762191039784,0.014029630159167838,203.10346897589392,300,300,3.645423379265379,"(0.1,)",581.1721502182289,0.1,0.004280323002603836,8.864257249006187,255.68132667824
1421,SE,normal,2,3,81,79.19531522041949,0.012238284059140772,177.1502759073765,300,300,3.1117468628931317,"(0.1,)",524.1542039596474,0.1,0.004280323002603836,8.864257249006187,246.43577369297302
1422,SE,normal,2,3,91,87.5411493981408,0.010802874038259292,176.67454961836472,300,300,2.5769814192096057,"(0.1,)",484.58651730682163,0.1,0.004280323002603836,8.864257249006187,225.591915415261
1423,SE,normal,2,3,101,92.27002938358758,0.00960805125819669,161.3897470559065,300,300,2.2613044528510966,"(0.1,)",424.87280088906726,0.1,0.004280323002603836,8.864257249006187,208.65062830980813
1424,SE,normal,2,3,111,100.10391751699251,0.00855238907921088,160.03416749284716,300,300,1.973069838459299,"(0.1,)",405.4461307590052,0.1,0.004280323002603836,8.864257249006187,197.5120203643954
1425,SE,normal,2,3,121,107.0781877391209,0.007649477319132257,127.82383601285498,300,300,1.709503098396681,"(0.1,)",346.1849965098899,0.1,0.004280323002603836,8.864257249006187,183.0504937107287
1426,SE,normal,2,3,131,111.84279668938153,0.006855166049027204,109.88667749646457,300,300,1.47005191176397,"(0.1,)",299.700982597322,0.1,0.004280323002603836,8.864257249006187,164.41471709025436
1427,SE,normal,2,3,141,112.53099906518766,0.006126466831399092,98.32027472801865,300,300,1.236431541264685,"(0.1,)",271.1000259776679,0.1,0.004280323002603836,8.864257249006187,139.1368766142248
1428,SE,normal,2,3,151,115.47303519107155,0.0054494117074953856,82.78106243969124,300,300,1.1095449819537035,"(0.1,)",227.98884902642052,0.1,0.004280323002603836,8.864257249006187,128.12252674721685
1429,SE,normal,2,3,161,121.90495835667484,0.004859298500365319,63.14615895939824,300,300,1.0023856805013458,"(0.1,)",199.92054625343587,0.1,0.004280323002603836,8.864257249006187,122.19578463884373
1430,SE,normal,2,3,171,120.34034973388249,0.0043244418410811085,53.96315341812245,300,300,0.9676468535621288,"(0.1,)",164.30681068708395,0.1,0.004280323002603836,8.864257249006187,116.44696077655755
1431,SE,normal,2,3,181,121.93689168582794,0.0038203249468704726,38.869949097929094,300,300,0.8538685758469301,"(0.1,)",134.61610771533705,0.1,0.004280323002603836,8.864257249006187,104.11808004697927
1432,SE,normal,2,3,191,130.20765541634583,0.0033727850562282964,35.663994911034926,300,300,0.7469403372510294,"(0.1,)",118.64121888917751,0.1,0.004280323002603836,8.864257249006187,97.25735004935117
1433,SE,normal,2,3,201,133.735222070146,0.0029919908225038553,32.39870355077764,300,300,0.6417959942442523,"(0.1,)",106.37631742338277,0.1,0.004280323002603836,8.864257249006187,85.83072981398522
1434,SE,normal,2,3,211,132.57658897595883,0.0026385617247126174,31.07070090348786,300,300,0.5632669200388114,"(0.1,)",88.85242346865613,0.1,0.004280323002603836,8.864257249006187,74.67600694173977
1435,SE,normal,2,3,221,131.67864653299273,0.00231424885416656,23.310184868924456,300,300,0.45872502206014065,"(0.1,)",76.66695095779029,0.1,0.004280323002603836,8.864257249006187,60.404290035696555
1436,SE,normal,2,3,231,131.92889858219596,0.0020044640780365287,22.223359532874877,300,300,0.3965600907432113,"(0.1,)",66.78578442096166,0.1,0.004280323002603836,8.864257249006187,52.31773599340755
1437,SE,normal,2,3,241,133.37152170306402,0.0017386606704037231,19.66477307437531,300,300,0.3333971538429132,"(0.1,)",54.27724766721758,0.1,0.004280323002603836,8.864257249006187,44.46568573949987
1438,SE,normal,2,3,251,131.54511380271381,0.0015110370196713694,16.209060843323467,300,300,0.28825308788732446,"(0.1,)",46.07114529402269,0.1,0.004280323002603836,8.864257249006187,37.91828525012176
1439,SE,normal,2,3,261,125.70173036578444,0.0013033731888271406,12.058293184171358,300,300,0.23916185150978825,"(0.1,)",38.12525297966731,0.1,0.004280323002603836,8.864257249006187,30.06305857226518
1440,SE,normal,2,3,271,122.68891061529658,0.0011089947067511523,9.427409514511647,300,300,0.19312092899550454,"(0.1,)",31.96485347644872,0.1,0.004280323002603836,8.864257249006187,23.693796395472493
1441,SE,normal,2,3,281,127.1122402856734,0.0009346224767140076,7.404887921959322,300,300,0.1643498480723973,"(0.1,)",25.849060472027894,0.1,0.004280323002603836,8.864257249006187,20.890877379092483
1442,SE,normal,2,3,291,130.36236678032685,0.0007940251802945062,6.7988721578826885,300,300,0.13767963445709455,"(0.1,)",21.76319517509103,0.1,0.004280323002603836,8.864257249006187,17.94824300527709
1443,SE,normal,2,3,299,137.3357793348212,0.0006906736260013524,5.70026834087161,300,300,0.12039200247310651,"(0.1,)",19.252373658422417,0.1,0.004280323002603836,8.864257249006187,16.534129485323806
1444,SE,normal,2,4,1,1.0,1.0,450.1549569972426,300,300,35.23024326851478,"(0.1,)",987.7593751814911,0.1,0.004437155992491171,8.809687636006856,35.23024326851478
1445,SE,normal,2,4,11,11.0,0.09090909090909091,444.70514035235493,300,300,17.362092371055617,"(0.1,)",939.272281492083,0.1,0.004437155992491171,8.809687636006856,190.9830160816118
1446,SE,normal,2,4,21,20.999999960226504,0.04761904761861794,444.22437937928294,300,300,11.354330435208572,"(0.1,)",906.0932246503589,0.1,0.004437155992491171,8.809687636006856,238.44093868777858
1447,SE,normal,2,4,31,30.99993024971957,0.032258059533157336,351.8876182102226,300,300,8.583281962643987,"(0.1,)",825.7359282557052,0.1,0.004437155992491171,8.809687636006856,266.08114215563967
1448,SE,normal,2,4,41,40.99557840288704,0.02438967565727672,345.5898108036219,300,300,6.448312982733558,"(0.1,)",777.7934642766069,0.1,0.004437155992491171,8.809687636006856,264.352320450008
1449,SE,normal,2,4,51,50.93856066248311,0.01960418821078889,343.0609498882114,300,300,5.104163383399128,"(0.1,)",730.7411939450426,0.1,0.004437155992491171,8.809687636006856,259.9987361365015
1450,SE,normal,2,4,61,60.80145542373531,0.016379677193825354,339.238754245391,300,300,4.264728768683455,"(0.1,)",665.2204460805414,0.1,0.004437155992491171,8.809687636006856,259.3017161234287
1451,SE,normal,2,4,71,69.8512782637504,0.014040576436180181,246.25726539095913,300,300,3.5915805850552287,"(0.1,)",610.9728288949308,0.1,0.004437155992491171,8.809687636006856,250.87649485337624
1452,SE,normal,2,4,81,78.86298132996654,0.012231435125141072,232.9517774335555,300,300,3.0368959593756717,"(0.1,)",543.8790604789582,0.1,0.004437155992491171,8.809687636006856,239.49866934529445
1453,SE,normal,2,4,91,88.50894656570178,0.010803744569736757,165.65846918093933,300,300,2.5934510448096812,"(0.1,)",465.6275117818171,0.1,0.004437155992491171,8.809687636006856,229.54361994582354
1454,SE,normal,2,4,101,91.85067144140108,0.009626457096795795,136.05542251137948,300,300,2.202935209855082,"(0.1,)",394.44124822642027,0.1,0.004437155992491171,8.809687636006856,202.34107816709306
1455,SE,normal,2,4,111,98.8971068345905,0.008556629371182494,134.5693651994242,300,300,1.9165032990667832,"(0.1,)",356.5789421202141,0.1,0.004437155992491171,8.809687636006856,189.53663151665282
1456,SE,normal,2,4,121,103.88988393792728,0.007612279649975217,108.74676167656386,300,300,1.6802356355203654,"(0.1,)",310.2726545987507,0.1,0.004437155992491171,8.809687636006856,174.55948516258024
1457,SE,normal,2,4,131,106.5444113873569,0.006767128260216569,108.51531857661179,300,300,1.4557002931679348,"(0.1,)",290.94114461207903,0.1,0.004437155992491171,8.809687636006856,155.09673089198049
1458,SE,normal,2,4,141,106.1367742385231,0.00598630967559338,92.54388580361248,300,300,1.2012327376302767,"(0.1,)",251.87983618328116,0.1,0.004437155992491171,8.809687636006856,127.49496788178773
1459,SE,normal,2,4,151,110.44801797730639,0.005266078941180836,58.30898859577606,300,300,1.018939500683247,"(0.1,)",199.6455731236885,0.1,0.004437155992491171,8.809687636006856,112.53984828925086
1460,SE,normal,2,4,161,113.8003911972348,0.0046439140415727295,53.98855394036502,300,300,0.996422707176676,"(0.1,)",173.48517352629082,0.1,0.004437155992491171,8.809687636006856,113.39329387451347
1461,SE,normal,2,4,171,116.50079206582019,0.004075609421032163,52.230015982635884,300,300,0.9131005854579053,"(0.1,)",146.8043696431802,0.1,0.004437155992491171,8.809687636006856,106.3769414416101
1462,SE,normal,2,4,181,120.82829400221391,0.0035652649876083517,51.17676307069908,300,300,0.8153431301433658,"(0.1,)",131.72143323376372,0.1,0.004437155992491171,8.809687636006856,98.51651944164796
1463,SE,normal,2,4,191,121.58399761453788,0.0031146919293105176,46.94314993719058,300,300,0.6983337846456152,"(0.1,)",109.07162897166691,0.1,0.004437155992491171,8.809687636006856,84.9062132065037
1464,SE,normal,2,4,201,123.24251944139695,0.002719057555946055,38.93091664679845,300,300,0.5724158129912452,"(0.1,)",94.46176948155872,0.1,0.004437155992491171,8.809687636006856,70.54596696113659
1465,SE,normal,2,4,211,122.29832765433804,0.002344968341380419,27.17513767789509,300,300,0.5025243177201772,"(0.1,)",82.94866892632663,0.1,0.004437155992491171,8.809687636006856,61.45788366281491
1466,SE,normal,2,4,221,126.92877876918325,0.002024460934540967,20.949758576257587,300,300,0.4085639874767221,"(0.1,)",71.07656336226873,0.1,0.004437155992491171,8.809687636006856,51.85852797948822
1467,SE,normal,2,4,231,131.81665696001625,0.001760770712305913,17.594117793838997,300,300,0.3425494386756326,"(0.1,)",60.78312161021131,0.1,0.004437155992491171,8.809687636006856,45.15372184975198
1468,SE,normal,2,4,241,130.87155380241379,0.0015238294177003192,15.800881711049621,300,300,0.2839655423810916,"(0.1,)",52.6100588836578,0.1,0.004437155992491171,8.809687636006856,37.163011757758646
1469,SE,normal,2,4,251,138.7916973449862,0.0013097349535333626,11.538217317873674,300,300,0.24019290458985756,"(0.1,)",40.74552303814669,0.1,0.004437155992491171,8.809687636006856,33.33678091824866
1470,SE,normal,2,4,261,139.98118119322362,0.0011206028915993916,11.158176250896137,300,300,0.1938445496736076,"(0.1,)",33.16521714632656,0.1,0.004437155992491171,8.809687636006856,27.134589031180102
1471,SE,normal,2,4,271,143.18524394405216,0.0009657356990409081,7.618237569467382,300,300,0.16310758691890107,"(0.1,)",27.261348976689636,0.1,0.004437155992491171,8.809687636006856,23.35459962210854
1472,SE,normal,2,4,281,132.07312297244042,0.0008248364044043815,6.786160606728641,300,300,0.14149419848278721,"(0.1,)",23.395814450474347,0.1,0.004437155992491171,8.809687636006856,18.687580676104048
1473,SE,normal,2,4,291,140.07949813313746,0.0006994839199922949,5.283516225322946,300,300,0.11530594352399473,"(0.1,)",17.936428978536462,0.1,0.004437155992491171,8.809687636006856,16.151998700609074
1474,SE,normal,2,4,299,137.69318684715674,0.0006155433548322055,5.1562245949300465,300,300,0.1010123903002091,"(0.1,)",16.395614039327306,0.1,0.004437155992491171,8.809687636006856,13.908717931484615
1475,SE,normal,3,0,1,1.0,1.0,104.78726611894811,300,300,8.828270143378347,"(0.1,)",996.5933698396092,0.1,0.012308278994169086,8.845468725994579,8.828270143378347
1476,SE,normal,3,0,11,11.0,0.09090909090909091,104.72941051584658,300,300,5.417610837288207,"(0.1,)",980.0836503389396,0.1,0.012308278994169086,8.845468725994579,59.59371921017027
1477,SE,normal,3,0,21,21.0,0.047619047619047616,104.7294003106868,300,300,4.5339128391286305,"(0.1,)",965.9395797812988,0.1,0.012308278994169086,8.845468725994579,95.21216962170124
1478,SE,normal,3,0,31,30.999999999999996,0.03225806451612904,104.38641690684526,300,300,3.8572158763998514,"(0.1,)",953.3964291079202,0.1,0.012308278994169086,8.845468725994579,119.57369216839538
1479,SE,normal,3,0,41,40.99999999999971,0.024390243902439022,104.38641690301701,300,300,3.411897519731503,"(0.1,)",943.2226806179757,0.1,0.012308278994169086,8.845468725994579,139.88779830899063
1480,SE,normal,3,0,51,50.999999999872024,0.01960784313725217,104.38579408817426,300,300,3.13416701255025,"(0.1,)",928.7632462247498,0.1,0.012308278994169086,8.845468725994579,159.84251763966165
1481,SE,normal,3,0,61,60.99999999362685,0.016393442622766048,93.30567363263575,300,300,2.890809144352903,"(0.1,)",910.2982524162346,0.1,0.012308278994169086,8.845468725994579,176.33935778710352
