kernel,kernel_params,k,err_L,err_y,err_logdet,time,niter,N,r,err_dL1,err_dL2,err_trace1,err_trace2
SE,{'lengthscale': 0.2},30,0.0013619000188838041,2.356533581509659e-12,0.0002853631517347325,1.0349379690014757,9,10,47,0.14624766118343552,0.06428298984222451,0.02296047264535306,0.04812939519486413
SE,{'lengthscale': 0.2},30,0.0007530716174379432,2.356533581509659e-12,0.0001577934409702475,1.071493815004942,9,10,48,0.005569630155888517,0.0010577839452734882,0.0008744163141336316,0.0007919747009147161
SE,{'lengthscale': 0.2},30,8.807739270155512e-05,1.3458961159861887e-13,1.8455130355845762e-05,1.0034318859979976,10,10,49,0.02658603607494912,0.26393710316457686,0.004173933101616359,0.19761266822631227
SE,{'lengthscale': 0.2},30,0.000992076820899931,2.356533581509659e-12,0.0002078729454798529,1.0071270129992627,9,10,50,0.0041467089347787854,0.11662412620605919,0.0006510216730364201,0.08731779080443024
SE,{'lengthscale': 0.2},30,0.0002564505586430769,2.356533581509659e-12,5.373488410760034e-05,1.000842544992338,9,10,51,0.04679377993074637,0.06623584334202583,0.007346492213147678,0.04959151850425827
SE,{'lengthscale': 0.2},30,0.0011375890908057824,2.356533581509659e-12,0.00023836258449950096,1.2736212110030465,9,10,52,0.0723333991468203,0.0750627114618939,0.011356140802601599,0.05620029362273176
SE,{'lengthscale': 0.2},30,0.0004380105409019659,2.356533581509659e-12,9.177771254446627e-05,1.2231101649958873,9,10,53,0.005857571184775212,0.09553342937040665,0.0009196222480684858,0.07152694962489148
SE,{'lengthscale': 0.2},30,0.0029521187953300944,1.3458961159861887e-13,0.0006185666436977777,1.0727281589934137,10,10,54,0.035412863072596966,0.12571856224946149,0.00555972018485992,0.0941268970289985
SE,{'lengthscale': 0.2},30,0.0024544069123899224,2.356533581509659e-12,0.0005142795230553835,1.017908380003064,9,10,55,0.02392343845104634,0.04465535132210852,0.0037559127421002807,0.0334339621828417
SE,{'lengthscale': 0.2},30,0.0011290802797018387,2.356533581509659e-12,0.00023657970681645115,1.0905811109987553,9,10,56,0.010339718366296859,0.1832930456123966,0.001623306785164852,0.13723355821147967
SE,{'lengthscale': 0.2},30,7.376031371960713e-06,2.356533581509659e-12,1.5455228228139672e-06,1.10332153600757,9,10,57,0.14323529902492904,0.1247036354092816,0.022487540234768465,0.09336700992312066
SE,{'lengthscale': 0.2},30,0.000923927002013818,2.356533581509659e-12,0.00019359330172186712,0.9843126329942606,9,10,58,0.0499785675644386,0.246938596797761,0.007846494939706482,0.18488569593549564
SE,{'lengthscale': 0.2},30,0.00021287988640267326,2.356533581509659e-12,4.460538547966443e-05,0.9709231279994128,9,10,59,0.08354951766937645,0.052993241513069216,0.013117039954407649,0.039676634047685976
SE,{'lengthscale': 0.2},30,0.003546046629945513,2.356533581509659e-12,0.0007430141922988472,1.0098291629983578,9,10,60,0.11782870733891371,0.10212358832830844,0.018498776594449935,0.07646107552498455
SE,{'lengthscale': 0.2},30,0.0006308201640467836,2.356533581509659e-12,0.0001321777132660788,0.9933947239915142,9,10,61,0.001618156894577164,0.05599680544223453,0.0002540460942551592,0.04192543603157189
SE,{'lengthscale': 0.2},30,0.003006894814812846,2.356533581509659e-12,0.0006300440336254994,1.084969956005807,9,10,62,0.10306189923128659,0.04135885000001299,0.016180429135965128,0.0309658346809727
SE,{'lengthscale': 0.2},30,0.0008830819283543057,2.356533581509659e-12,0.00018503490624885457,1.0080510359985055,9,10,63,0.02673907237262832,0.20367473802736366,0.004197959371119637,0.15249355982852722
SE,{'lengthscale': 0.2},30,0.002035423208582421,2.356533581509659e-12,0.00042648856293586035,1.1036797830020078,9,10,64,0.0896991794115901,0.04969112646373541,0.01408251960078211,0.03720430348913494
SE,{'lengthscale': 0.2},30,0.0023038141026937003,2.356533581509659e-12,0.00048272534271331913,0.9839965650025988,9,10,65,0.10194841379657621,0.15635983039298174,0.016005615045501107,0.11706835801943155
SE,{'lengthscale': 0.2},30,0.0007611115616670164,2.356533581509659e-12,0.00015947807551701523,1.0024951179948403,9,10,66,0.0007821755465861593,0.2266642170459724,0.00012279936712896857,0.1697060405086493
SE,{'lengthscale': 0.2},30,0.0008863333543415613,2.356533581509659e-12,0.0001857161876604817,0.9968697069998598,9,10,67,0.012560997730529428,0.01359631192382263,0.00197204141563611,0.010179711172079822
SE,{'lengthscale': 0.2},30,0.00044351786589966755,2.356533581509659e-12,9.293167950032815e-05,1.1228886099997908,9,10,68,0.0100421126597627,0.033774905999897194,0.0015765835238923172,0.025287650785795212
SE,{'lengthscale': 0.2},30,0.0008304139216542182,2.356533581509659e-12,0.00017399921480655548,1.038525740004843,9,10,69,0.08171068475359754,0.15164956500154606,0.01282834834374926,0.11354172950866638
SE,{'lengthscale': 0.2},30,0.00028215649900030694,1.3458961159861887e-13,5.912112983261087e-05,0.9920540580060333,10,10,70,0.07320549615428239,0.09520647269811855,0.011493057586956717,0.07128215350061633
SE,{'lengthscale': 0.2},30,0.0019873284804044966,2.356533581509659e-12,0.00041641112478001417,1.0250340269994922,9,10,71,0.17313914382989443,0.09460532854651157,0.027182360002046307,0.0708320701327929
SE,{'lengthscale': 0.2},30,0.0034726157484800207,2.356533581509659e-12,0.0007276279910511721,1.1269091260037385,9,10,72,0.043612180981911546,0.12031648643335106,0.00684699010111642,0.09008230229904889
SE,{'lengthscale': 0.2},30,0.004015984611078876,1.3458961159861887e-13,0.0008414817608113444,1.0338713940000162,10,10,73,0.02117301296861194,0.06199981692441873,0.003324103655061109,0.04641995803193749
SE,{'lengthscale': 0.2},30,0.0002772442780597407,2.356533581509659e-12,5.809185688591057e-05,1.0341468370024813,9,10,74,0.0027495406612392244,0.1919940787618763,0.00043167017258642664,0.14374811927684553
SE,{'lengthscale': 0.2},30,0.0006143196241254315,2.356533581509659e-12,0.0001287203037529334,0.9920044239988783,9,10,75,0.09356949440074022,0.06590903451834687,0.014690148199544586,0.049346833074006946
SE,{'lengthscale': 0.2},30,0.0004308569466368642,2.356533581509659e-12,9.027879765984759e-05,0.9788349820009898,9,10,76,0.028839019939324473,0.08891804355857189,0.004527645249660094,0.06657393610027075
SE,{'lengthscale': 0.2},30,0.0010628493028826576,2.356533581509659e-12,0.00022270212400599384,1.027507926002727,9,10,77,0.12109025948565633,0.061483951420944004,0.0190108311342669,0.046033723744058085
SE,{'lengthscale': 0.2},30,0.00022831209123670758,2.356533581509659e-12,4.7838943409527357e-05,0.9828368269954808,9,10,78,0.07825928698349172,0.06498410551810296,0.012286488573497885,0.048654328357997725
SE,{'lengthscale': 0.2},30,0.00047590833377167787,2.356533581509659e-12,9.971855509036274e-05,1.8318144330114592,9,10,79,0.009318672430994924,0.1056642880513542,0.0014630054368557509,0.07911203709975755
SE,{'lengthscale': 0.2},30,0.00109436665916745,2.356533581509659e-12,0.00022930605381218312,1.047040470992215,9,10,80,0.09661510381930692,0.0029062318749833605,0.015168300336662463,0.002175928389455667
SE,{'lengthscale': 0.2},30,0.0001417947971674723,2.356533581509659e-12,2.9710705379604023e-05,1.009022536003613,9,10,81,0.034131305380583565,0.005676883578365061,0.005358519221400945,0.004250346378640629
SE,{'lengthscale': 0.2},30,0.0008065752388484953,2.356533581509659e-12,0.0001690042213648257,1.0460205290000886,9,10,82,0.18682075521544336,0.10812527451087492,0.029330334618612928,0.08095460525678058
SE,{'lengthscale': 0.2},30,0.0006965230730371745,2.356533581509659e-12,0.00014594464837714503,1.0471627700026147,9,10,83,0.08842877842153729,0.035971741803249,0.013883070208260765,0.0269324463812247
SE,{'lengthscale': 0.2},30,0.0014458660950488666,2.356533581509659e-12,0.0003029568251330339,1.003990042998339,9,10,84,0.09217854310751372,0.20772078140713518,0.014471772747515639,0.15552287786850597
SE,{'lengthscale': 0.2},30,0.002393045109949966,2.356533581509659e-12,0.0005014221935174707,1.2521682319929823,9,10,85,0.13770461736975648,0.02245080287215019,0.021619238726039897,0.01680916781190969
SE,{'lengthscale': 0.2},30,0.00017920760977597943,2.356533581509659e-12,3.7549928506985154e-05,1.0174549270013813,9,10,86,0.09596590707219642,0.13832787873871952,0.015066378268077928,0.10356763365365229
SE,{'lengthscale': 0.2},30,0.00048377707258546803,1.3458961159861887e-13,0.00010136731643923841,0.9925007849960821,10,10,87,0.11926757559630509,0.15278670267862388,0.018724674875447257,0.11439311723827611
SE,{'lengthscale': 0.2},30,0.0021732316508340354,2.356533581509659e-12,0.0004553639949583993,1.0156057310086908,9,10,88,0.0868880684343193,0.11966179666672593,0.013641183061334737,0.08959212873466962
SE,{'lengthscale': 0.2},30,0.0010829701089931038,2.356533581509659e-12,0.00022691809916388785,1.0194207960012136,9,10,89,0.06602275982378449,0.1429806953303915,0.010365388127509487,0.1070512496001181
SE,{'lengthscale': 0.2},30,0.003137805966550311,2.356533581509659e-12,0.0006574742548893433,0.9763246600050479,9,10,90,0.014467417479269336,0.020184900617981755,0.002271343969465782,0.015112661394265372
SE,{'lengthscale': 0.2},30,0.00018860774810169217,2.356533581509659e-12,3.9519568758289217e-05,0.9783147109992569,9,10,91,0.15476239068522837,0.05950069822805106,0.02429726129705709,0.04454883984362514
SE,{'lengthscale': 0.2},30,0.0008663168482827552,2.356533581509659e-12,0.00018152206681718467,0.9725735950050876,9,10,92,0.06589480547361647,0.05616880488989441,0.01034529965333667,0.04205421395021674
SE,{'lengthscale': 0.2},30,2.4989102641463367e-05,2.356533581509659e-12,5.236044490725052e-06,0.9733462619915372,9,10,93,0.07738282648183993,0.007276369368084638,0.012148886732773204,0.005447899321773134
SE,{'lengthscale': 0.2},30,0.0014618311340214014,2.356533581509659e-12,0.0003063020294648933,0.9724404589942424,9,10,94,0.11319269463865404,0.01856363880117616,0.017770935602436918,0.01389880449551525
SE,{'lengthscale': 0.2},30,4.865946182782766e-05,1.3458961159861887e-13,1.0195768554469191e-05,1.5846560089994455,10,10,95,0.07681173165841453,0.0099246926317537,0.012059226447185096,0.007430728642470112
SE,{'lengthscale': 0.2},30,0.00014796867846957168,2.356533581509659e-12,3.100433795638613e-05,1.0628577379975468,9,10,96,0.06692338774946499,0.08912188761622426,0.010506784185923254,0.06672655643543754
SE,{'lengthscale': 0.2},30,0.0003743619225259439,2.356533581509659e-12,7.844121933973228e-05,1.1599750429886626,9,10,97,0.07979734922207704,0.0036715002085847665,0.012527960031366563,0.0027488933705019478
SE,{'lengthscale': 0.2},30,0.0013616942371466002,2.356533581509659e-12,0.00028532003364655856,1.2871591879957123,9,10,98,0.010831277445668825,0.13427450917999556,0.0017004801819666706,0.10053283042135562
SE,{'lengthscale': 0.2},30,0.002053043879194015,2.356533581509659e-12,0.00043018067691758324,1.06334952400357,9,10,99,0.14445310643833542,0.20614274957804288,0.02267873258325821,0.15434138774238398
SE,{'lengthscale': 0.2},40,0.00017499860624260245,3.6138265741638736e-13,3.666800288807648e-05,1.5162770150054712,6,10,0,0.14177820633211125,0.003830996574441874,0.022258780768522352,0.002868310085651976
SE,{'lengthscale': 0.2},40,3.5367922180351527e-05,3.6138265741638736e-13,7.410750864731036e-06,1.3350961419928353,6,10,1,0.13418128938164034,0.020824888344261893,0.021066086113324698,0.01559182737791326
SE,{'lengthscale': 0.2},40,5.0607372927527135e-05,3.6138265741638736e-13,1.0603920433453474e-05,1.3225549039925681,6,10,2,0.08459799464526481,0.03934519633563952,0.013281647899073473,0.02945818960841685
SE,{'lengthscale': 0.2},40,3.473912310671503e-05,3.6138265741638736e-13,7.278996636833482e-06,1.552731150004547,6,10,3,0.06815269237266897,0.03784072550797834,0.010699781564127686,0.02833177543305175
SE,{'lengthscale': 0.2},40,2.3620480523001785e-05,3.6138265741638736e-13,4.949272835913278e-06,1.6060648520069662,6,10,4,0.032780494489279235,0.06099703502487738,0.005146445699928693,0.04566916398147487
SE,{'lengthscale': 0.2},40,3.211849255346765e-05,3.6138265741638736e-13,6.729887756709002e-06,1.4214530300087063,6,10,5,0.1106940098541446,0.040316206701627055,0.017378649099003673,0.030185195955753273
SE,{'lengthscale': 0.2},40,3.18319361020859e-05,3.6138265741638736e-13,6.66984469115148e-06,1.3239616909995675,6,10,6,0.17673105331732378,0.2611621870496572,0.027746279717812686,0.1955350574203775
SE,{'lengthscale': 0.2},40,0.0004485309686107693,3.6138265741638736e-13,9.398209051926401e-05,1.326255685009528,6,10,7,0.09233878523466504,0.012078855745330703,0.014496930312090681,0.009043574716830415
SE,{'lengthscale': 0.2},40,2.929160576873842e-06,3.6138265741638736e-13,6.137561358715195e-07,1.3314702099887654,6,10,8,0.08704748670542942,0.06459549010267521,0.013666211282779684,0.048363367641274156
SE,{'lengthscale': 0.2},40,9.481471199595687e-05,3.6138265741638736e-13,1.9866821844363342e-05,1.3949731530010467,6,10,9,0.003724317973198358,0.16853240638672537,0.0005847074767205856,0.12618210213462863
SE,{'lengthscale': 0.2},40,4.812855017776906e-05,3.6138265741638736e-13,1.0084524983965158e-05,1.2900185750040691,6,10,10,5.347648752403115e-05,0.14633482938034575,8.395658558192773e-06,0.10956252736593161
SE,{'lengthscale': 0.2},40,0.00010403755582670737,3.6138265741638736e-13,2.179931303260767e-05,1.3430543870053953,6,10,11,0.12335896089272112,0.020465545474528574,0.01936701089244372,0.01532278334306079
SE,{'lengthscale': 0.2},40,5.199502213627842e-05,3.6138265741638736e-13,1.0894678893122213e-05,1.3251919080066727,6,10,12,0.058212759170314744,0.09447198005073486,0.009139239928516119,0.07073223062112455
SE,{'lengthscale': 0.2},40,8.271737803236114e-05,3.6138265741638736e-13,1.7332029791098746e-05,1.3472165810089791,6,10,13,0.17657101656300622,0.2863462121627726,0.027721154396217654,0.21439061936951445
SE,{'lengthscale': 0.2},40,9.089080744128173e-05,3.6138265741638736e-13,1.9044633906145565e-05,1.4137793330010027,6,10,14,0.27740879916319827,0.1569840760736556,0.04355240345874538,0.11753573775747451
SE,{'lengthscale': 0.2},40,0.00013157692253639973,3.6138265741638736e-13,2.7569722291642614e-05,1.3619869590038434,6,10,15,0.11672457503806778,0.25819306824812926,0.018325430919792284,0.19331204488589085
SE,{'lengthscale': 0.2},40,0.0002044307720399663,3.6138265741638736e-13,4.283501623553283e-05,1.2937473199999658,6,10,16,0.08498660086984894,0.1764161032310218,0.013342657986463358,0.13208471434914185
SE,{'lengthscale': 0.2},40,0.0002507993972986006,3.6138265741638736e-13,5.255077867184024e-05,1.4419597590022022,6,10,17,0.054215688691678865,0.1460521441827774,0.00851171107339787,0.1093508777888042
SE,{'lengthscale': 0.2},40,0.00023124481537593484,3.6138265741638736e-13,4.845344623116034e-05,1.3885620539949741,6,10,18,0.025823655653119216,0.17901651418373543,0.004054241513519736,0.13403167118351433
SE,{'lengthscale': 0.2},40,9.815160040748902e-05,3.6138265741638736e-13,2.0566010463868005e-05,1.3289378229965223,6,10,19,0.05668078198358746,0.13215177220864904,0.008898723806723255,0.09894351345049082
SE,{'lengthscale': 0.2},40,0.00012296410704883481,3.6138265741638736e-13,2.5765052244997897e-05,1.35280675800459,6,10,20,0.07679087196808727,0.15710954027790527,0.01205595153430761,0.11762967421381734
SE,{'lengthscale': 0.2},40,0.00023638662081497714,3.6138265741638736e-13,4.95308247373675e-05,1.4549759000074118,6,10,21,0.06501449526741,0.03247260244392371,0.010207093419876957,0.024312601510743475
SE,{'lengthscale': 0.2},40,0.00024208474231531557,3.6138265741638736e-13,5.0724769876890826e-05,1.3196590160077903,6,10,22,0.10875242137163962,0.06773624092588396,0.017073825152553537,0.05071488299461711
SE,{'lengthscale': 0.2},40,0.00011614075360978425,3.6138265741638736e-13,2.433533375187885e-05,1.3721381579962326,6,10,23,0.09499637180377458,0.05863875268309709,0.014914163950077495,0.0439034915526929
SE,{'lengthscale': 0.2},40,8.565128050564597e-05,3.6138265741638736e-13,1.7946779510465146e-05,1.5237411410053028,6,10,24,0.0905008757603567,0.056946344009110146,0.01420838367916335,0.04263636620431993
SE,{'lengthscale': 0.2},40,4.449481761127403e-05,3.6138265741638736e-13,9.323137684337048e-06,1.3238791940093506,6,10,25,0.08749835113729557,0.01134095924122359,0.013736995734105913,0.008491103331401238
SE,{'lengthscale': 0.2},40,9.029852511531495e-05,3.6138265741638736e-13,1.8920531144444123e-05,1.2865881420002552,6,10,26,0.008274344954798157,0.0689195975007997,0.0012990489519939545,0.05160087532926237
SE,{'lengthscale': 0.2},40,0.00013344196680149467,3.6138265741638736e-13,2.796051082566465e-05,1.2988086249970365,6,10,27,0.004684748530209284,0.22337066650996487,0.0007354923805853126,0.16724012229937948
SE,{'lengthscale': 0.2},40,0.00011102449914502745,3.6138265741638736e-13,2.3263309020876133e-05,1.3071574909990886,6,10,28,0.0800977056887836,0.10888407751700882,0.012575115154240375,0.08152272957253277
SE,{'lengthscale': 0.2},40,0.00011596492648622327,3.6138265741638736e-13,2.429849214717633e-05,1.3026797969941981,6,10,29,0.04805627102905596,0.2494688267006579,0.007544699774817994,0.18678010742934273
SE,{'lengthscale': 0.2},40,2.692664466599345e-05,3.6138265741638736e-13,5.642023702107752e-06,1.2926117239985615,6,10,30,0.05969876583256688,0.059421391727918306,0.00937253880689352,0.044489462179548495
SE,{'lengthscale': 0.2},40,3.563585532986496e-05,3.6138265741638736e-13,7.466891731857552e-06,1.2893956460029585,6,10,31,0.020401991738975517,0.01726282514716333,0.0032030554843958357,0.012924870726765241
SE,{'lengthscale': 0.2},40,0.00011122079304794891,3.6138265741638736e-13,2.330443909358894e-05,1.3264000299968757,6,10,32,0.11723714092002997,0.08011919508038412,0.01840590232573812,0.059986139599526644
SE,{'lengthscale': 0.2},40,0.0003018634566361746,3.6138265741638736e-13,6.325039003167866e-05,1.567206935986178,6,10,33,0.1381813666280434,0.18397501846925907,0.021694087022539704,0.1377441589335337
SE,{'lengthscale': 0.2},40,7.635022562807251e-05,3.6138265741638736e-13,1.5997900519692506e-05,1.432067272005952,6,10,34,0.0824306405708414,0.042361311649503706,0.012941379387875523,0.03171638895901302
SE,{'lengthscale': 0.2},40,2.214793790930666e-05,3.6138265741638736e-13,4.64072639675964e-06,1.3454389139951672,6,10,35,0.029427552296856542,0.17893872024129068,0.004620043179238878,0.13397342598620227
SE,{'lengthscale': 0.2},40,7.403858138842214e-05,3.6138265741638736e-13,1.5513534505650707e-05,1.293029911001213,6,10,36,0.15611321477079482,0.07972159580390174,0.02450933688999149,0.05968845256360599
SE,{'lengthscale': 0.2},40,7.201947078053663e-05,3.6138265741638736e-13,1.5090463972732741e-05,1.326211758001591,6,10,37,0.019445367129229358,0.14440180206631567,0.0030528681035676387,0.1081152481441024
SE,{'lengthscale': 0.2},40,0.0002749314683877702,3.6138265741638736e-13,5.760724667128336e-05,1.343705866005621,6,10,38,0.08493598438973242,0.03835307194005594,0.013334711341052094,0.02871537495083524
SE,{'lengthscale': 0.2},40,2.788634287745114e-05,3.6138265741638736e-13,5.8431122567298404e-06,1.3267763719923096,6,10,39,0.018825745311127313,0.045746362820914196,0.002955589215892742,0.03425081472198743
SE,{'lengthscale': 0.2},40,9.856640421804157e-05,3.6138265741638736e-13,2.06529255995897e-05,1.328028407995589,6,10,40,0.03908047926143161,0.1606569111980418,0.006135525640455618,0.12028563059248386
SE,{'lengthscale': 0.2},40,6.109360908914765e-05,3.6138265741638736e-13,1.2801134149172803e-05,1.321422207998694,6,10,41,0.06545595098664618,0.12258044063883476,0.010276400729697559,0.09177735019677556
SE,{'lengthscale': 0.2},40,2.446765157144435e-05,3.6138265741638736e-13,5.126783222022337e-06,1.330887727002846,6,10,42,0.059754252519223394,0.11824559568206647,0.009381250061082801,0.08853180317781859
SE,{'lengthscale': 0.2},40,2.2350944234993428e-05,3.6138265741638736e-13,4.683262942664547e-06,1.326419082004577,6,10,43,0.12625505727827957,0.10448795157610645,0.019821689902697708,0.07823130079414282
SE,{'lengthscale': 0.2},40,0.0001153008339919983,3.6138265741638736e-13,2.4159342778963756e-05,1.3020774390024599,6,10,44,0.16184783266106748,0.05462465206177052,0.025409655815689207,0.04089808941408282
SE,{'lengthscale': 0.2},40,3.230214369753315e-05,3.6138265741638736e-13,6.768368752790813e-06,1.2936987589928322,6,10,45,0.03845871199479778,0.38255440933102286,0.006037909923388301,0.2864227752111881
SE,{'lengthscale': 0.2},40,0.00012059425876695223,3.6138265741638736e-13,2.5268490553444317e-05,1.4728488929977175,6,10,46,0.07771888364634102,0.26803902356449677,0.01220164676512818,0.20068382201754906
SE,{'lengthscale': 0.2},40,1.1269709274020703e-06,3.6138265741638736e-13,2.3613772848514986e-07,1.2963338519912213,6,10,47,0.05927126221862325,0.2948068550771319,0.009305421938454263,0.220725197574589
SE,{'lengthscale': 0.2},40,0.00010224876479169646,3.6138265741638736e-13,2.142450207532778e-05,1.3109351679886458,6,10,48,0.08405799813525738,0.20035001365642946,0.013196869961455407,0.1500043014152791
SE,{'lengthscale': 0.2},40,0.00045026853394397994,3.6138265741638736e-13,9.4346167994084e-05,1.314249632996507,6,10,49,0.04882695539541769,0.3723990498600332,0.007665695058915574,0.27881934372013095
SE,{'lengthscale': 0.2},40,3.225589829300051e-05,3.6138265741638736e-13,6.758678809176916e-06,1.4071641880000243,6,10,50,0.22126352126498827,0.013894187925311245,0.03473775229157758,0.010402734271847477
SE,{'lengthscale': 0.2},40,6.852458742006114e-06,3.6138265741638736e-13,1.4358170187032135e-06,1.3545555500022601,6,10,51,0.04313383290688366,0.15355853836466488,0.0067718907949244666,0.11497099926947588
SE,{'lengthscale': 0.2},40,0.0001895458679350649,3.6138265741638736e-13,3.971613593042975e-05,1.4591459059884073,6,10,52,0.06689445745104666,0.18092684303562953,0.010502242210239479,0.1354619558122623
SE,{'lengthscale': 0.2},40,0.00021413906615615867,3.6138265741638736e-13,4.486922533206329e-05,1.3452511409996077,6,10,53,0.049299855365559316,0.08008847917009275,0.007739939027941014,0.05996314225355497
SE,{'lengthscale': 0.2},40,4.933072645702483e-05,3.6138265741638736e-13,1.0336420723178129e-05,1.328115632000845,6,10,54,0.09627808760668827,0.19935254404300207,0.015115389736484916,0.1492574847331708
SE,{'lengthscale': 0.2},40,7.428904754899204e-05,3.6138265741638736e-13,1.5566015458542425e-05,1.3232912349922117,6,10,55,0.011302128139850685,0.10355727560563925,0.001774402420454892,0.07753449326093485
SE,{'lengthscale': 0.2},40,5.02893894673546e-05,3.6138265741638736e-13,1.053729237053593e-05,1.3332831029983936,6,10,56,0.049853588093165827,0.10079681230872917,0.007826873513208108,0.07546770344206219
SE,{'lengthscale': 0.2},40,0.0001414179746739639,3.6138265741638736e-13,2.9631748589782313e-05,1.2863884639955359,6,10,57,0.04180535242933195,0.06576924668937632,0.006563323085753253,0.049242172357114436
SE,{'lengthscale': 0.2},40,0.00014564418974680882,3.6138265741638736e-13,3.051728059387935e-05,1.3830530690029263,6,10,58,0.06497768591569698,0.007034870353599981,0.010201314454892084,0.005267086303806768
SE,{'lengthscale': 0.2},40,0.00024379258782088867,3.6138265741638736e-13,5.108262006368224e-05,1.290577203995781,6,10,59,0.09815469176979616,0.16304952598293215,0.01541001132705222,0.12207700810590501
SE,{'lengthscale': 0.2},40,0.00021643276982787708,3.6138265741638736e-13,4.5349832206344766e-05,1.3184803749900311,6,10,60,0.06968019702420448,0.10833912772430827,0.01093959551044897,0.08111471955312373
SE,{'lengthscale': 0.2},40,3.075464413501274e-05,3.6138265741638736e-13,6.4441163523951534e-06,1.3222443019913044,6,10,61,0.13859137141696853,0.03340939582265932,0.021758456624527578,0.025013989216536116
SE,{'lengthscale': 0.2},40,1.6754616331914506e-05,3.6138265741638736e-13,3.510646932547026e-06,1.289039409995894,6,10,62,0.037585257637928846,0.1422231459591889,0.005900780039005788,0.10648406389105522
SE,{'lengthscale': 0.2},40,0.00021003548250976526,3.6138265741638736e-13,4.4009388672608954e-05,1.299095844005933,6,10,63,0.25610090613539394,0.005258196742447695,0.040207124012673796,0.003936870852685548
SE,{'lengthscale': 0.2},40,5.4847548091156674e-05,3.6138265741638736e-13,1.1492377540494044e-05,1.3010739400051534,6,10,64,0.030884000500480555,0.12872957969740043,0.004848701462510162,0.09638127954997565
SE,{'lengthscale': 0.2},40,0.00018849914964433917,3.6138265741638736e-13,3.94968137859779e-05,1.2865920439944603,6,10,65,0.06607769121150793,0.09526099346436402,0.010374012201292528,0.07132297380980164
SE,{'lengthscale': 0.2},40,7.117835367165733e-06,3.6138265741638736e-13,1.4914222076696636e-06,1.3027259180089459,6,10,66,0.12523375553868799,0.10162198075793981,0.019661348393884757,0.07608551631122532
SE,{'lengthscale': 0.2},40,0.00019286546219758496,3.6138265741638736e-13,4.041170085138865e-05,1.2881951619929168,6,10,67,0.06510022250209037,0.091322725229959,0.010220552355294524,0.06837434822903213
SE,{'lengthscale': 0.2},40,4.44559079297347e-06,3.6138265741638736e-13,9.314984826687817e-07,1.301808941992931,6,10,68,0.16180460629546206,0.20709900917553783,0.025402869397520136,0.15505735002567864
SE,{'lengthscale': 0.2},40,0.0007173998992730752,3.6138265741638736e-13,0.00015031903478380295,1.2953702550003072,6,10,69,0.05659248153083611,0.09189296967007678,0.00888486088328529,0.06880129663497901
SE,{'lengthscale': 0.2},40,1.4727228339721187e-05,3.6138265741638736e-13,3.085842013520348e-06,1.3342798169906018,6,10,70,0.04454640862270909,0.033000974599925896,0.0069936612206544365,0.024708199667699045
SE,{'lengthscale': 0.2},40,0.00026974806473032596,3.6138265741638736e-13,5.652115196249451e-05,1.3064757240063045,6,10,71,0.09824843722331823,0.052939097058949336,0.015424729100330326,0.03963609548615044
SE,{'lengthscale': 0.2},40,9.571300118245879e-05,3.6138265741638736e-13,2.0055043176418258e-05,1.2903865380067145,6,10,72,0.2161427251706471,0.1200935724456598,0.03393380166635052,0.08991540409900567
SE,{'lengthscale': 0.2},40,3.889967819713685e-05,3.6138265741638736e-13,8.15077070200829e-06,1.3012596009939443,6,10,73,0.1787665392871889,0.07026921616268422,0.028065845306437145,0.05261134995287074
SE,{'lengthscale': 0.2},40,7.002408188253834e-05,3.6138265741638736e-13,1.4672363921902238e-05,1.2907549100054894,6,10,74,0.029203380924545868,0.341512123920221,0.004584848902488368,0.25569395598577965
SE,{'lengthscale': 0.2},40,7.598378242915098e-05,3.6138265741638736e-13,1.592111853681756e-05,1.311392222007271,6,10,75,0.00865588537468726,0.2236332391636848,0.0013589497278732282,0.16743671338857952
SE,{'lengthscale': 0.2},40,0.0002635612529985569,3.6138265741638736e-13,5.522481003706174e-05,1.288021865999326,6,10,76,0.07010679140117829,0.06825301760704815,0.011006569631223945,0.05110179948999054
SE,{'lengthscale': 0.2},40,0.0002141982580557089,3.6138265741638736e-13,4.488162799509193e-05,1.285622591007268,6,10,77,0.02021459889650296,0.0011435124414396999,0.0031736353336722554,0.0008561605854207513
SE,{'lengthscale': 0.2},40,0.0001500184920608403,3.6138265741638736e-13,3.1433841778746604e-05,1.2951146520063048,6,10,78,0.03391902991705383,0.07496480697843927,0.00532519256899736,0.056126991440463625
SE,{'lengthscale': 0.2},40,1.1370931340566921e-05,3.6138265741638736e-13,2.3825866505638808e-06,1.2790789519931423,6,10,79,0.0821680660047797,0.13143996034755417,0.012900155917410198,0.09841057192972856
SE,{'lengthscale': 0.2},40,0.00010077026113587403,3.6138265741638736e-13,2.1114706600455296e-05,1.2836628579971148,6,10,80,0.04348990622791938,0.047001817804899475,0.0068277933076877325,0.03519078794339258
SE,{'lengthscale': 0.2},40,7.621577077058321e-05,3.6138265741638736e-13,1.5969727776379365e-05,1.2986278949974803,6,10,81,0.1385922739827651,0.1004011439499038,0.02175859832481631,0.07517146210583951
SE,{'lengthscale': 0.2},40,1.5333990165939946e-05,3.6138265741638736e-13,3.212978708345342e-06,1.2883985780063085,6,10,82,0.17142352958308318,0.024693174260759624,0.02691301337681046,0.01848805641267044
